reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,cleaned_content,polarity,sentiment
760d0ec3-219a-43fc-a963-5c3866e2c125,younes tazi,La possibilité de recharger Orange Money par carte bancaire est top. Merci 🙏,5,105,1.4,2020-07-16 11:13:11,"Bonjour Mr younes tazi , nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-07-17 10:05:21,la possibilité de recharger orange money par carte bancaire est top. merci,0.15,Positif
55fa74cd-4757-4f78-95f2-f55625998454,Chaimaa SAFOUH,Top très utile,5,1,,2020-07-13 09:25:41,"Bonjour Mme Chaimaa SAFOUH, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-07-15 13:06:40,top très utile,0.4,Positif
ec319653-a0e8-4ae5-93b9-48c4731999fb,Aziz EL BILAOUI,La meilleure,5,3,1.3,2020-07-09 07:05:51,"Bonjour Mr Aziz Bil, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-07-10 13:07:00,la meilleure,0.53,Positif
c9fabb01-b27e-4d15-bbac-dbed16e03559,Benabbou Ismail,جميل,5,1,,2020-07-07 21:47:04,"Bonjour Mr Benabbou Ismail, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-07-08 16:05:57,جميل,0.0,Neutre
f3846da3-f34b-4dd3-a0e2-05e0aa58c650,naoufal mansouri,"Très bonne application , fluide efficace et conviviale",5,16,1.3,2020-07-07 13:48:20,"Bonjour Mr naoufal mansouri, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-07-08 16:06:07,"très bonne application , fluide efficace et conviviale",0.4666666666666666,Positif
58739322-2e48-4e00-90d0-1d94979f679b,Ayoub Riaz,Excellente application 👍👍👍👍👍,5,2,1.3,2020-06-30 14:24:23,"Bonjour Mr Ayoub Riaz, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-07-01 19:06:09,excellente application,0.5,Positif
e5b6ce20-4b68-4b19-9f67-5450cb2c1ef8,ismail YT,merci 1G,5,1,1.1,2020-06-29 22:08:06,"Bonjour Mr ismail YT, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-06-30 19:06:13,merci 1g,0.3,Positif
981da26c-379f-4a13-9afd-50ff359e60c2,hamza The king,واوا,5,1,,2020-06-25 20:03:55,"Bonjour Mr hamza The king, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-06-30 19:05:30,واوا,0.0,Neutre
d959de68-aecf-46cc-9b85-dc83165d91ce,Sb3 Sb3,Le monument Et fraude Et exploiter les besoins des gens Et fais de fausses promesses Pas digne d'être dans votre magasin,1,3,,2020-06-22 14:30:40,"Bonjour, nous  vous invitons à contacter notre service client au 441 ou 0621000441 pour nous donner plus de précisions afin quand puisse vous apporter l’assistance nécessaire .Bonne journée",2020-06-25 13:07:53,le monument et fraude et exploiter les besoins des gens et fais de fausses promesses pas digne d'être dans votre magasin,-0.375,Négatif
62d6fa26-3028-458d-97fe-b471a5881645,Salah Elfadi,صلاح,5,0,,2020-06-20 19:17:37,,,صلاح,0.0,Neutre
a32b6aac-c99e-4ce5-beb2-076c507a8810,said nacer,نصابة معطاوني والووووو,1,1,1.3,2020-06-19 13:09:12,"مرحبا سيد سعيد ناصر
 ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد",2020-06-25 13:07:32,نصابة معطاوني والووووو,0.0,Neutre
c2017912-f670-4a48-bf92-9651b407c30c,Mounim Zarai,Jai installer mais pas reçu recharge 1go comme toujours déçu orange avent cool mnt orange nul zéro des arnaques des voleurs voila,1,7,1.3,2020-06-19 08:50:40,"Bonjour  Mr Brahim Saoud, concernant l’offre 1Go, vous recevrez votre cadeau 24h après votre inscription si vous êtes un client Orange. 
Pour plus d'info contactez le 441 ou 0621000441.Bonne journée.",2020-06-25 13:07:43,jai installer mais pas reçu recharge 1go comme toujours déçu orange avent cool mnt orange nul zéro des arnaques des voleurs voila,-0.3,Négatif
142d4758-f31a-4865-ad34-57b0bebef5f2,ahmed ahmed (“ADM DEAL”),Bonjour si vous permettez je veux des info sur l application safir pour l envoi des recharge mes clients par dealer,5,3,,2020-06-18 23:31:46,"Bonjour Mr ahmed ahmed, l’application Orange Money vous  permet de transférer de l’argent, recevoir de l’argent à partir de la France, payer vos factures et acheter vos recharges. Pour toutes informations concernant Orange Money, n’hésitez pas à contacter le 441 ou 0621000441, ou visiter notre site https://www.orange.ma/orangemoney. Bonne journée.",2020-06-25 13:07:01,bonjour si vous permettez je veux des info sur l application safir pour l envoi des recharge mes clients par dealer,0.1,Neutre
406df655-e309-4e1c-95c4-d093a3c11ac7,Hiba Zouhair,Très. Gentille,5,0,,2020-06-18 19:52:59,"Bonjour Mme Hiba Zouhair  , nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-06-25 13:07:11,très. gentille,0.8,Positif
57395b4c-ef37-48ec-9a0e-eaedb8652941,Naoufel Bourou,Il faut rajouter la possibilité d'alimenter le compte via une carte bancaire,3,2,,2020-06-18 12:45:17,"Bonjour , Nous vous remercions pour votre intérêt et prenons en considération votre besoin. Pour plus d’info sur le service Orange Money, visitez la page : www.orange.ma/orangemoney »",2020-06-25 10:05:24,il faut rajouter la possibilité d'alimenter le compte via une carte bancaire,0.0,Neutre
13c2105a-718f-48b4-82c3-8ca8978cc0e9,morad chkikar,جميل جدا,5,0,,2020-06-15 22:27:51,"مرحبا السيد مراد شكيكر
نشكركم على اهتمامكم بمنتوجنا
عدة تطورات قادمة. يوم سعيد www.orange.ma/orangemoney لا تترددوا في زيارة موقعنا",2020-06-17 19:05:21,جميل جدا,0.0,Neutre
cdf99b4a-a03f-4a7c-9429-bd622589ba91,《KING》 ismaïl,ثنثهسخش9,5,0,,2020-06-09 18:31:31,,,ثنثهسخش9,0.0,Neutre
cdea9653-1fc3-4efa-887e-45e00b6cd5d0,hsndrh hsndrh,Bonjour bon application Je préposé si possible d ajouter des paiements dans des site internet et effectuer des achats engline Ça sera plus mieux,4,38,1.3,2020-06-09 14:57:49,"Bonjour , Nous vous remercions pour votre intérêt. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney .Plusieurs évolutions sont à venir. Excellente journée.",2020-06-15 19:05:42,bonjour bon application je préposé si possible d ajouter des paiements dans des site internet et effectuer des achats engline ça sera plus mieux,0.2833333333333333,Positif
cc488311-c28f-477a-bfdc-55e5b7257487,šïmø YAMAHA LOVER,Bien,5,0,1.2,2020-06-07 18:01:55,"Bonjour  Mr Mohamed Tiwalin, Nous vous remercions pour votre intérêt. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney .Plusieurs évolutions sont à venir. Excellente journée.",2020-06-08 16:08:26,bien,0.0,Neutre
1c761be1-a8e0-496e-b148-4a3580a813cb,Radwan Mjahed,Fin raha 1GB,1,2,1.3,2020-06-05 22:40:48,"Bonjour Mr Radwan Mjahed, concernant l’offre 1Go, vous recevrez votre cadeau 24h après votre inscription si vous êtes un client Orange. Pour plus d'info contactez le 441 ou 0621000441. Bonne journée",2020-06-08 16:08:05,fin raha 1gb,-0.1,Neutre
bb3e412c-2a89-49fd-a446-f05acc77593e,Elite Studio,Jai instale l application . Jai fini l'inscription . Mais jai rien recu par rapport votre offre de 1go d internet .,1,2,1.3,2020-06-05 13:47:55,"Bonjour , concernant l’offre 1Go, vous recevrez votre cadeau 24h après votre inscription si vous êtes un client Orange. Pour plus d'info contactez le 441 ou 0621000441. Bonne journée.",2020-06-08 16:07:54,jai instale l application . jai fini l'inscription . mais jai rien recu par rapport votre offre de 1go d internet .,0.0,Neutre
fd9f6d03-fffd-4cb2-9539-5eaaebd6cfa9,AhmedFunky 4,"Je n'arrive même pas à ouvrir le logiciel. Quand je l'ouvre, je reviens en arrière",1,9,1.3,2020-06-04 19:31:45,"Bonjour  Mr Gacha Ahmed  , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de vous apporter l'assistance nécessaire. Excellente journée.",2020-06-07 10:09:38,"je n'arrive même pas à ouvrir le logiciel. quand je l'ouvre, je reviens en arrière",0.0,Neutre
7f492bf0-17c1-4816-8a41-8f5a5e33486a,Ahmed Ahmed,وخا,1,1,1.3,2020-06-04 14:05:01,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-06-07 10:09:06,وخا,0.0,Neutre
94ebb1ee-1f8e-4c73-98b1-49e6471d21ce,ghilmi Mbarek,فاشل,1,0,1.3,2020-06-03 15:59:05,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-06-07 10:08:55,فاشل,0.0,Neutre
dedf8d12-235b-44f3-aa89-4e5fb574f961,Faris Il,تطبيق فاشل 100%,1,0,1.3,2020-06-01 05:10:30,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-06-07 10:08:34,تطبيق فاشل 100,0.0,Neutre
1f743989-493f-43aa-a7ec-687ee332a2ab,Issam Chamlal,ندى مريولة,4,1,,2020-05-31 18:42:49,,,ندى مريولة,0.0,Neutre
00b7b6de-6944-42b7-a2d4-e8080bf31977,Pedro gamer,Est-ce qu'on peut faire des achats sur Free fire à l aide de orange money,5,1,1.3,2020-05-31 15:09:48,"Bonjour Mr Pedro gamer, Nous vous remercions pour votre intérêt. Les achats sur internet ne sont pas encore disponibles via Orange Money. Pour plus d’informations sur nos services, n’hésitez pas à visiter notre site internet : https://www.orange.ma/orangemoney. Bonne journée.",2020-06-08 16:07:43,est ce qu'on peut faire des achats sur free fire à l aide de orange money,0.0,Neutre
9b045458-2c7d-440d-928d-e88f58ff9455,JRANDIR,شكرا بزاف والله وصلني ف 24 ساعة شكرا بزاف,5,0,,2020-05-30 12:39:54,"Bonjour  Mr Ayoub arkouk, concernant l’offre 1Go, vous recevrez votre cadeau 24h après votre inscription si vous êtes un client Orange. 
Pour plus d'info contactez le 441 ou 0621000441.Bonne journée.",2020-05-30 10:06:06,شكرا بزاف والله وصلني ف 24 ساعة شكرا بزاف,0.0,Neutre
98a2cd77-631a-4904-81d7-b394bf2d5231,Said Zahir,"Excellente application, pratique et utile",5,4,1.2,2020-05-30 02:50:13,"Bonjour, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-06-07 10:07:41,"excellente application, pratique et utile",0.3,Positif
fcb6e02e-6eaf-47ef-b00a-2ea2065d044b,hassan el amrani,Application bzianaaaaa hhhh,5,1,1.3,2020-05-30 01:44:08,"Bonjour, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-06-07 10:07:31,application bzianaaaaa hhhh,0.0,Neutre
cd166a3e-9f27-4253-b299-0ee85ce2bdee,dounia bl,"Super Application, toujours opérationnelle et ne buge jamais, simplicité rapidité et fluidité d'utilisation TOOOOP",5,23,,2020-05-29 23:46:10,"Bonjour, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-06-07 10:07:20,"super application, toujours opérationnelle et ne buge jamais, simplicité rapidité et fluidité d'utilisation toooop",0.7,Positif
9dfaf9ac-e0b6-4d93-a347-077901fa38ca,الهام متعبد,good,5,1,,2020-05-29 14:22:04,"Bonjour Mme Ilham moutaabid , nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-06-07 10:07:09,good,0.0,Neutre
78df8b99-a9b6-4572-9ac2-1a5f050608c1,Ghizlen Wifak,Mauvaise affaire,1,1,1.3,2020-05-28 01:18:22,"Bonjour Mme Ghizlen Wifak  , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-05-30 10:07:10,mauvaise affaire,-0.71,Négatif
f86f0bde-65b6-4ff2-a207-fb6879229271,mohamed alaoui,شكرا علي 1 جيغا ديال الانترنيت تطبيق جيد و مفيد,4,0,1.3,2020-05-27 19:54:34,"مرحبًا ، نشكركم على اهتمامكم بمنتوجنا
عدة تطورات قادمة. يوم سعيد www.orange.ma/orangemoney لا تترددوا في زيارة موقعنا",2020-05-30 10:06:59,شكرا علي 1 جيغا ديال الانترنيت تطبيق جيد و مفيد,0.0,Neutre
74e8f8bb-04e0-42bb-8b12-7634a7728ed9,Mly Ahmed Alaoui,Application très intuitive,5,3,1.3,2020-05-27 11:50:14,"Bonjour  Mr my ahmed ouahid alaoui, Nous vous remercions pour l'intérêt que vous portez à notre produit. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney .Plusieurs évolutions sont à venir. Excellente journée.",2020-05-30 10:06:49,application très intuitive,0.01,Neutre
e390759c-e92a-46a1-b93b-95f07b0365b7,rachid Rachid,ممتاز,5,1,1.3,2020-05-26 19:47:41,"Bonjour  Mr rachid Rachid, Nous vous remercions pour l'intérêt que vous portez à notre produit. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney .Plusieurs évolutions sont à venir. Excellente journée.",2020-05-30 10:06:38,ممتاز,0.0,Neutre
1bbb1893-42d9-4ffb-9ac0-bf84494f4665,Sara oubal Sara,Yaaa saLam,5,0,1.3,2020-05-26 17:02:13,"Bonjour Mme Sara oubal, Nous vous remercions pour l'intérêt que vous portez à notre produit. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney .Plusieurs évolutions sont à venir. Excellente journée.",2020-05-30 10:06:27,yaaa salam,0.0,Neutre
16a61353-5641-4b1e-9f8d-cdf92136460e,Houssein Kaawachi,C'est nul comme application car les services sont limité pour les factures .,1,8,1.3,2020-05-26 00:02:39,"« Bonjour Mr Houssein Kaawachi, Actuellement il existe la possibilité de payer certaines factures avec des évolutions à venir. Nous vous remercions pour votre intérêt et prenons en considération votre besoin. Pour plus d’info sur le service Orange Money, visitez la page : www.orange.ma/orangemoney »",2020-05-26 16:06:05,c'est nul comme application car les services sont limité pour les factures .,-0.16,Négatif
4f287311-2d9a-41d4-877c-68112211a8d9,EL JILALI EL MAHIBA,Excellent,5,0,1.3,2020-05-24 21:11:59,"Bonjour Mr EL JILALI , nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-05-26 16:06:26,excellent,0.5,Positif
df7c2215-3bee-477d-b784-a75e82fe52ce,Hamza oulhaj,متطبيق ما والو,1,0,,2020-05-24 02:54:07,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-05-26 16:06:37,متطبيق ما والو,0.0,Neutre
3077dd65-d2c0-4001-82f9-3cab7287bd99,Amine Khamlach,En peut pes charger pour play store comme inwi et telecom,1,4,1.3,2020-05-22 00:29:44,"Bonjour Mr Amine Khamlach, L’application Orange Money Maroc est disponible dans tous les stores (Apple store et Play Store). Pour plus d'info contactez le 441 ou 0621000441.Bonne journée.",2020-05-29 16:06:16,en peut pes charger pour play store comme inwi et telecom,0.0,Neutre
b9a5bb47-8a88-4695-9d20-cc256ef0f97d,Souka Sayad,Soukaina sayad,5,0,,2020-05-21 15:06:49,,,soukaina sayad,0.0,Neutre
7c8f27b9-6b44-4881-9348-e4b3ca8fed6a,Hamoda 3abraj,Amm,1,0,,2020-05-21 02:16:00,,,amm,0.0,Neutre
7fc72336-4fc3-44e2-ac20-34dce2cd1caf,nada berk ellil,Il ya la possibilité de transférer solde vers un autre numéro ?,2,3,1.3,2020-05-20 20:51:08,"« Bonjour Mme nada berk ellil, Vous pouvez envoyer de l’argent à un autre numéro, en suivant les étapes sur le lien suivant : https://www.orange.ma/orangemoney/Au-quotidien/Envoyer-l-argent .
Pour plus d'info contactez le 441 ou 0621000441. Bonne journée. »",2020-05-29 16:06:05,il ya la possibilité de transférer solde vers un autre numéro ?,-0.1,Neutre
1c6a6207-a422-43e6-b721-c5f1cd72701f,Abdeloahed Azoar,كدابين لعنة الله عليكم,1,1,1.3,2020-05-20 20:17:08,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-05-21 16:06:37,كدابين لعنة الله عليكم,0.0,Neutre
84d73030-ced9-4ac1-92c4-74f06d7d61f4,Fatiha.khamli5 Fati,Jaime bien Merci Orange,5,1,1.3,2020-05-20 16:22:36,"Bonjour Mme Fatiha khamli5 Fati, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-05-21 16:06:26,jaime bien merci orange,0.09999999999999999,Neutre
e09eb34b-288a-4ec5-88e8-b26489954872,Jamila Nait Hammo,Oh magnifiquier,5,0,,2020-05-20 14:45:21,"Bonjour Mr Elhassen Nait Hammo, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-05-21 16:06:05,oh magnifiquier,0.0,Neutre
f94010b7-a50e-4152-9e46-e4ecc475562a,Mohamed Med,بدلو لي قاد هاد التطبيق راه لا علاقة,1,0,,2020-05-18 02:01:44,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-05-19 13:10:57,بدلو لي قاد هاد التطبيق راه لا علاقة,0.0,Neutre
03d5d926-0753-478f-bfbf-f6b1aa5430ed,Yassine Lhawzi,Frovo orange,1,0,,2020-05-17 13:38:02,,,frovo orange,0.0,Neutre
51efd480-5382-4ffe-a4f7-35acf0f55478,Leila Ftir,J'ai téléchargé mais je n'arrive pas a écrire un code secret valide et puis je n'ai pas de 1 go gratuit,1,5,1.2,2020-05-15 18:58:47,"Bonjour Mme Leila Abdou  , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-05-19 13:12:00,j'ai téléchargé mais je n'arrive pas a écrire un code secret valide et puis je n'ai pas de 1 go gratuit,0.09,Neutre
1ea4e789-bd56-4646-92e3-5046d9f4f2a4,Jeduf Reskf,اا لل,5,0,1.2,2020-05-15 16:27:12,,,اا لل,0.0,Neutre
8e255129-7a76-47ab-8ca7-8179689355f1,Mr Yassino,Nulllllll comme dab apres l inscription code pin qui ne marche pas -*,1,3,,2020-05-15 16:16:33,"Bonjour Mr Yassino  , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-05-19 13:12:21,nulllllll comme dab apres l inscription code pin qui ne marche pas,0.0,Neutre
c5d936b2-e33f-439e-9069-db2f893598ff,adam bsraoui,tré bien,5,0,,2020-05-15 13:19:57,"Bonjour Mr adam bsraoui, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-05-19 13:12:32,tré bien,0.0,Neutre
2b62386b-0024-44f4-af3a-cdd8622d4313,Benissa Boutabaa,Boutabaabenissa,5,1,1.2,2020-05-14 16:08:08,,,boutabaabenissa,0.0,Neutre
ab980771-6520-445c-b118-dc6819da58c7,Monsef Ghali,"Code Pin qui ne marche pas juste après inscription, une société grande de telecom qui se respecte ne doit pas tomber dans la honte de fournir une application qui bug juste au début de l'inscription.",1,59,1.2,2020-05-13 00:02:16,"Bonjour , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-05-14 13:07:26,"code pin qui ne marche pas juste après inscription, une société grande de telecom qui se respecte ne doit pas tomber dans la honte de fournir une application qui bug juste au début de l'inscription.",0.1366666666666667,Positif
bd228948-0b9e-4d93-b6f2-4ae0a512a606,Mohcine Ahsayni,Arnaque,1,1,1.2,2020-05-11 19:37:47,"Bonjour Mohcine Ahsayni , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-05-14 13:06:54,arnaque,0.0,Neutre
ef027411-6ce0-4931-bc99-f42ad03ce35f,lucy fer,Null application ne pas demaré sur mon telephone,1,6,1.2,2020-05-11 19:24:04,"Bonjour , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-05-14 13:06:43,null application ne pas demaré sur mon telephone,0.0,Neutre
b4f5db69-7616-4d71-9413-c1874f95ca18,Yassin Clio,Nuuuuuuuuulll. Servis,1,1,1.1,2020-05-08 03:42:20,"Bonjour Mr Yassin Clio , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-05-05 16:05:31,nuuuuuuuuulll. servis,0.0,Neutre
f9aaecda-09f7-4b17-8bed-0a360c3bd749,marzouki zinbe,اخيب تطبيق,1,1,1.1,2020-05-03 12:43:14,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-05-05 16:06:24,اخيب تطبيق,0.0,Neutre
906c38df-df76-42cb-9a38-9c32ed21ef07,reda atouahri,Catastrophique !!!,1,0,,2020-05-02 12:14:51,"Bonjour Mr reda atouahri   , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-05-05 16:06:13,catastrophique !!!,0.0,Neutre
eddaddf7-e250-4bee-a384-10dfdf8a0b67,Chifae,Nuull j'ai pas pû d'ouvrir un compte,1,2,1.2,2020-05-01 04:16:21,"Bonjour, nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-05-04 14:04:01,nuull j'ai pas pû d'ouvrir un compte,0.0,Neutre
18c322f9-00a4-4c66-b22c-bbfbf48c675d,Abdelhak Kabbali,جميل,5,0,1.1,2020-04-29 17:28:56,"مرحبًا ، نشكركم على اهتمامكم بمنتوجنا
عدة تطورات قادمة. يوم سعيد www.orange.ma/orangemoney لا تترددوا في زيارة موقعنا",2020-05-05 16:05:52,جميل,0.0,Neutre
e2d21c12-3756-4e72-b0ab-7cda82e7dcfd,Fatima Nabih,Service null . J ai pas recu 1go,1,3,1.2,2020-04-28 18:51:44,"Bonjour Mme Fatima Nabih, nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-05-04 14:03:19,service null . j ai pas recu 1go,0.0,Neutre
b628d749-e0e3-4a9a-a266-d0c1e7dee15e,Un utilisateur de Google,تطبيق لا يستحق نجمة عندما تريد تحويل رصيد تكلفك كل عملية 12dh,1,3,1.1,2020-04-26 23:10:04,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-04-28 16:06:35,تطبيق لا يستحق نجمة عندما تريد تحويل رصيد تكلفك كل عملية 12dh,0.0,Neutre
8c53b3b8-4a30-49d0-a302-b968544ea839,Un utilisateur de Google,Mauvais service une fois que j ai installé cette application un message de code secret ne s'arrête chaque 5 min un nouveau message,1,15,1.1,2020-04-24 23:12:10,"Bonjour Mr Assem Chaibi  , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-04-28 16:06:03,mauvais service une fois que j ai installé cette application un message de code secret ne s'arrête chaque 5 min un nouveau message,-0.09666666666666666,Neutre
051e99df-6243-4fa7-8cb4-1ec76bfcec8d,Un utilisateur de Google,تطبيق عيان كتلشارجيه مكيبغيش يتحل لاعلاقة ضيعت الكونكسيون فوالو دعيتكوم الله,1,1,,2020-04-24 11:07:48,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-05-05 19:12:20,تطبيق عيان كتلشارجيه مكيبغيش يتحل لاعلاقة ضيعت الكونكسيون فوالو دعيتكوم الله,0.0,Neutre
e826dd10-6762-45bc-b511-1d56649a1a5a,Un utilisateur de Google,Tope wifi,5,0,,2020-04-22 23:54:10,"Bonjour, nous vous remercions pour votre message. N'hésitez pas à visiter notre site internet www.orange.ma/orangemoney. Excellente journée.",2020-05-05 19:11:38,tope wifi,0.0,Neutre
ce47ed8a-ae62-4c37-8781-33c3e1f0a1ac,Un utilisateur de Google,لا أنصح باستعمالها مزعزة الى حد الصبيانية تصورو ترسل لي نفس رسالة كل دقيقة على مدار اليوم بدون انقطاع رغم شكاياتي بقي الحال كما هو عليه أفكر في مقاضاتها اذا استمرت غي ازعاجي,1,4,1.1,2020-04-22 11:42:45,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-04-28 16:05:42,لا أنصح باستعمالها مزعزة الى حد الصبيانية تصورو ترسل لي نفس رسالة كل دقيقة على مدار اليوم بدون انقطاع رغم شكاياتي بقي الحال كما هو عليه أفكر في مقاضاتها اذا استمرت غي ازعاجي,0.0,Neutre
1bae3382-6327-4da3-9773-eab1a097f41b,Un utilisateur de Google,هاد تطبيق خاريي احمض تطبييق,1,3,1.1,2020-04-22 03:03:57,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-04-28 16:05:53,هاد تطبيق خاريي احمض تطبييق,0.0,Neutre
7139c767-96ff-4233-860a-7376d1caec63,Un utilisateur de Google,Je n'arrive plus à me connecter sur mon compte et pouvez vous ajouter transfert vers paypal ca serai vraiment extra,2,10,1.1,2020-04-21 15:09:53,"Bonjour Mr ARIBA Reda  , nous  vous invitons à contacter notre service client au 441 ou 0621000441, afin de  vous apporter l'assistance nécessaire. Excellente journée.",2020-04-23 10:21:02,je n'arrive plus à me connecter sur mon compte et pouvez vous ajouter transfert vers paypal ca serai vraiment extra,0.075,Neutre
8def47bf-50eb-4c9a-8a00-67b30a8bfbf1,Un utilisateur de Google,حمله اخي فكان جيدا بالنسبة له فكان يعطيه عروضا مميزة و يعطيه المو . انا لم اجربه بعد هو في التحميل الان لاكنه رائع,5,1,,2020-04-20 19:35:25,"مرحبًا ، نشكركم على اهتمامكم بمنتوجنا
عدة تطورات قادمة. يوم سعيد www.orange.ma/orangemoney لا تترددوا في زيارة موقعنا",2020-05-05 19:11:07,حمله اخي فكان جيدا بالنسبة له فكان يعطيه عروضا مميزة و يعطيه المو . انا لم اجربه بعد هو في التحميل الان لاكنه رائع,0.0,Neutre
dca615cc-e2cb-4d25-b0bf-2d6cf9f3608d,Un utilisateur de Google,واش نقدر نستقبل بيها فلوس من الخاريج ؟؟ يعني شخص عندو اورنج ماني فمصر مثلا و يسيفط ليا,2,1,,2020-04-20 02:23:12,مرحبًا ، ندعوكم إلى الاتصال بخدمة العملاء على 441 أو 0621000441 لتزويدكم بالمساعدة اللازمة. يوم سعيد,2020-05-05 19:11:28,واش نقدر نستقبل بيها فلوس من الخاريج يعني شخص عندو اورنج ماني فمصر مثلا و يسيفط ليا,0.0,Neutre
